turn_idx,B1,A1,B2,A2,B3,A3,B4,A4,B5,A5,B6,A6,B7,A7,B8,A8,B9,A9,B10,A10,B11,A11,B12,A12,B13,A13,B14,A14,B15,A15
175,-1007569898.5055926,3660270634.871467,2.387354023547986,-1.2860623061233981e-18,2606.00506298096,10856.617492213374,0.0435306735053362,-1.0667147361380123,-290513.12181334477,358948.76160803234,-231.16345724101112,220.62050060312697,-4836754.634107445,973770993.2956619,-290032.3956141822,219084.83966595997,337942448597.7804,-1376476119037.5986,273462042.9417058,-998304283.9544885,476219490570793.94,-294398009940925.06,-2412444080551.229,-105885676940.06236,5.606718169103091e+18,2.3974137950410655e+18,6613157704221690.0,-613171399161321.4,-6.947575209614336e+21,-9.038370253579327e+20
176,-964750528.7069086,3784300766.9886904,2.387318043529587,8.217096072630012e-19,2330.014673265997,10988.417436843967,-0.09883723843252289,-1.134068273007189,-397957.85393017513,493270.1074987561,-235.2103709398713,159.13255598003013,363596960.81124777,1080818411.1362646,556388.4315898832,95779.60135871568,-287340397129.2221,-1280848017932.9722,285808494.91093206,-2313479837.084862,-1440673824618324.0,-1239605863684848.8,-2172275771751.3289,-2613028233826.3823,-5.878956257045536e+17,7.749978281893839e+18,7396715150587032.0,2181735782377007.2,-5.339163732297112e+21,-4.984406197452272e+21
177,-966556398.4966917,3600215204.14836,2.3873328590984233,-2.026739542927243e-18,2592.9948336004727,10945.362368962877,-0.04829142598664792,-0.9705710834461478,-113331.02127827435,26587.791566604308,-112.62019396522575,39.49371771838886,167720452.43691072,1409771142.050563,698686.3239261791,-349628.70173072343,416066639202.7303,-428526626379.51166,-217806977.41503474,-982936855.197699,762580110207016.9,-1768726270124639.8,-414483247655.85986,-2559459686399.1846,-8.070538321583871e+18,5.204629519013246e+18,4317421786752319.5,7290528193523136.0,9.64615090186819e+17,-2.5773651203105746e+21
178,-1028101330.6894565,3674673872.1863837,2.3873147009148825,-1.4571195487713742e-18,2481.249191174692,11133.63058961616,0.020885304533003843,-1.0046959339160841,-412357.5919642226,223935.27566132246,-236.3284259911793,68.3228507727554,-79163181.59666744,1353163603.1911812,-188509.91100325432,-57497.04314738157,1304500086986.4253,-600223104365.5457,733591848.0118803,-659219816.4762328,248524329011149.6,-1756662521994269.8,1361675291576.424,-2429616978069.1323,-9.126263629158223e+18,-2.6765367132965837e+18,860896428572268.4,5798807781809505.0,5.40239467147573e+21,-2.9541804560542047e+21
179,-878528627.2982019,3631521279.375376,2.387276418408875,-1.764734188672383e-18,2387.4085547420304,11137.818525791998,-0.0029271230088062984,-1.1056115795795856,-483294.6097080773,547299.0711369327,-339.0689796172368,334.907604806497,-213494103.55981326,1553808141.6618495,-120893.06447282214,601100.0794349838,1180354389002.6428,-1127655988304.6765,165201730.52271268,-1311851131.9326065,1303829334433392.2,-3040006329599307.0,1350043141133.2573,1618127655322.6138,-3.100532058214152e+18,-6.675039962494482e+18,-1123838775509366.5,3660282844053642.0,4.845819312691617e+21,5.236650140992503e+21
180,-905612551.3123733,3550018813.8232183,2.3872940695067464,2.1387784447175278e-18,2257.556799484019,10906.603984571286,-0.08832371833323152,-1.0363390652360327,-245591.33224628307,232817.97524490987,-114.60881634361864,63.45071330664816,-611667113.6518818,1878706749.8542156,656387.2747250416,-8458.185817897058,953013311204.4076,511988588283.72577,-301575667.2152945,-942598737.2494656,2813501954440651.5,-2538873965853059.0,-1113830089172.182,589841584770.2786,3.2683506345468314e+18,-4.772560660730162e+18,1906213155944951.8,-1194121448315532.0,-4.419010006707781e+21,5.084892382545124e+21
181,-969882120.418591,3518522722.204139,2.3873624699697364,-1.0877234080278446e-18,2221.4575508459993,10912.04766054729,-0.15454411202871832,-1.0353721882299232,-120774.5688780805,608011.4905484518,-384.8709401759878,375.04625982686457,211872467.48894277,802546366.0915643,460556.6051037516,253666.9297221781,-645631025669.4904,-581258776180.6798,139440346.4484021,-331785916.7907352,1768909482294691.8,904538037332824.0,1485478625944.232,1627899681194.4531,-2.1438701025611041e+18,-1.0395495089279207e+19,1824784866700297.2,3755842253799548.0,1.769606571562083e+21,-3.115757832872775e+20
182,-681018042.4382153,2679161127.309139,1.7916347982106144,-1.5240892344782616e-18,1828.9819519678713,8297.046287182886,0.08578218439118651,-0.7210603277068615,-326800.7444769087,-66883.41355183214,74.3197817493262,122.3902982614129,-104323551.22814755,922461847.5862011,-34142.54019757315,-72459.05347175163,903360351820.8982,-551579183561.4514,-215976467.1586788,-70623491.40798514,336393884435108.1,-747944424629312.1,688491722531.7831,72584307385.33704,-2.8077144435925376e+18,-4.924559439012031e+18,-1020720920001935.4,2396036603656577.0,2.742642529814256e+21,3.408880886181174e+21
183,-604993062.7149646,2599480056.5712986,1.7916403720570553,1.4087621756519244e-18,1871.2034870411462,8290.631017067613,0.01461978828352274,-0.7822937673180039,-385127.29941540654,263112.99607139354,-64.79329412695596,101.104550392981,-457290477.10995454,1061817385.6068677,20895.2465266027,-4401.271928364249,1621661975188.7847,-877926802970.3177,623764037.8923994,-814885082.1197509,764904880811368.5,-1587814682113329.8,308210074983.8738,1004588836290.6172,2.7026873263675986e+18,-3.789340176161001e+18,-805210611547235.1,-768139555902259.9,-4.52470558892617e+21,3.548256988662138e+21
184,-734668786.3887476,2720581506.7485695,1.7916422111651704,-3.9976367580877852e-19,1573.203748781988,8271.042969405029,-0.06728200420751058,-0.7673843450173898,-229127.69663589154,424973.1465978689,-129.58715942448657,210.78701981195582,-20467569.71711807,1136494354.463915,599780.0138152293,78153.3261479254,1068979131763.3318,-457547397292.4494,178219364.47400066,-1189375730.0137215,795108973645664.1,-1562724217339852.2,-571013150474.7793,1444550958378.513,3.647639038624316e+18,2.335543264184228e+18,4538256129003732.0,49205277525709.04,-1.8995853369570553e+21,-2.0576151996437286e+21
185,-715067046.7500192,2490715483.446371,1.7916378311496324,1.7404522978523413e-18,1746.8854090696952,8325.136265802741,-0.035284166606124795,-0.6801578328257731,-270883.12032463547,-64827.560218083156,-126.07604588213026,-9.435777850625163,-279350596.0470906,977320140.097167,342722.0289421729,-364346.5911532805,1047294212022.1868,991482242343.6536,72395798.04378818,-841826049.7798597,1721091293164613.8,-1746180954978949.0,-3449906903326.559,1232764716428.9026,-6.043075543207374e+17,5.500293735708767e+18,2840250830714971.0,5474772529233361.0,-3.814271909470989e+20,-3.2972720700273365e+21
186,-728255802.4623717,2703967326.43306,1.7916715748303955,-1.3227318552932442e-18,1921.0771842449844,8279.170275432409,0.007732201679774358,-0.7421544571487246,-177536.35909147235,230129.3135841429,-145.36231098546952,215.30843734620845,-663871831.7232594,1028523678.0649121,-363998.78207018884,148198.8341175471,1192022948000.7373,880852428741.5077,605035046.2271641,-731532845.9627694,2334704651783214.5,-892476022455327.8,-3127308395230.098,-1759365833956.6794,-5.474807727541412e+18,3.4980856550971356e+18,3093359909519879.5,6063651995739144.0,9.823504425493839e+20,-2.0334811243890564e+21
187,-726684874.6588417,2714159282.0570164,1.791670334695038,9.713308904180889e-20,1515.767912166925,8220.5115912284,-0.03531147297006265,-0.8352231402656803,-311210.6958031933,620982.2359578175,-219.9009976278325,130.48564844688931,-704281602.9792957,765661137.2147692,164758.85104901914,565321.2365345887,-76573421838.24916,191742521911.86597,189166444.11576134,-959541399.3481271,1414126137952240.5,-817022599222552.6,-1294809080240.1948,-2927631618054.1,-6.508763688628977e+18,-1.4382937259337638e+18,1109020885709421.9,3557119090051076.0,4.094486741557998e+21,3.3540605744735684e+21
188,-786409416.9101712,2637120392.1896772,1.7916904256955297,3.573187747866045e-19,1614.27114775357,8156.741008858123,-0.07057023573505332,-0.7323893067192784,-191200.59124786692,147305.32124256314,-135.44896255366206,16.672472544416856,-575047487.5706307,743623843.4326454,411559.4006315629,-215830.870026344,-306816217479.2503,641796522348.4718,152266912.02488106,-206219936.1539397,2144641611775419.5,-914778685236800.5,346500914762.0791,-1874669146137.6648,-2.388151449703472e+18,-5.162139044613113e+18,-1093270242969116.5,3709750126074434.0,1.484794243664352e+18,6.271844697564726e+21
189,-692822206.0053632,2733925277.5539927,1.7917125201632673,-9.753137516758075e-19,1790.03669525269,8116.892783168481,0.010214228965056563,-0.7048804010493627,-154879.65986634514,299112.54754075495,35.64905009859868,28.141837489161677,-770030530.7192402,512394235.109216,62854.57124603186,-481793.94720357214,696571667824.326,328110371769.9067,162261559.76830158,-732625432.9805491,2126498411011232.5,-82424453526230.02,1101178537036.3276,-2031219983557.913,3.091220660855242e+18,-4.3810439004366797e+18,1498529153198854.5,1799039118859641.2,-1.5182595483822404e+21,1.3499561793183954e+21
190,-850053671.7675729,2794335409.5301304,1.7916671040551095,-5.61455063472906e-19,1806.6747108286975,8185.998564632595,0.05299604951971307,-0.7591485115913168,-282375.11532882776,397132.4253362237,-63.59500809304935,158.65756580307885,-699352561.2486074,91380672.1081546,-226078.3062761704,169500.40959382785,-179059758761.2756,-162582409190.87613,173040089.6456663,-850150130.2685533,1933904438405654.0,192954927652847.44,473708808215.2568,-237035728280.47537,5.483624911062601e+18,1.6407470785561523e+18,2759876621060835.0,1431840865700609.8,-3.2300460158065674e+21,4.581178741570875e+20
191,-849071463.5069386,2794471920.263316,1.791634849674727,4.456041571713138e-19,1856.5618295335767,8064.6397496825475,-0.07037636424118218,-0.8095009957286853,-149534.10252602864,-170856.75505776683,-157.08117559352283,56.28942499243582,-249299405.6602898,269438729.55820835,290479.5720588226,386724.5943735434,-1065353331658.8647,1059457999850.2979,249881797.72511688,-641237690.0810087,1553056540988893.2,1034831543990907.8,268374218147.28317,-341571583432.8998,-1.630466769903866e+16,5.318072035860611e+18,3764702796783428.0,983215053516316.5,-4.179603741371593e+21,-1.7188702608140492e+21
192,-761140111.8585099,2754178072.064086,1.791617797830497,-7.604619292199963e-19,1893.9903031626895,8069.262553698729,-0.03849463326247449,-0.7423859980842976,-217396.27322139157,250599.992562592,-78.65171755242419,67.47216825588542,-13789994.172384921,633385306.2320317,220940.9299415224,-528291.1996382483,-240394473277.18976,53567698610.78516,135614970.7057717,-1061940851.3256512,309325931212431.5,1106867832025509.0,308173607806.3182,598027414382.7574,-4.934576853888007e+18,4.3959275226573107e+18,5638961642295431.0,4790608342866124.0,5.4247903263842927e+20,-2.1703924835502716e+21
193,-762959584.2518618,2799491193.6185145,1.7916326655738888,2.667256016972371e-19,1796.2981776334018,8194.9207083389,0.0414990678408669,-0.7358597519486807,-283174.4583800348,301052.2896767834,-41.04994580145932,297.25276769868515,77230732.27029514,345343283.8677412,-337440.50101914594,-473226.1633349234,-1045572235138.4463,-1679442656902.7107,252834640.4802198,-1013050118.7284554,-59349062532323.734,208741750091053.12,-462071903444.24524,369875438690.51764,-7.527749019806841e+18,-2.2431483872876227e+18,738926021021469.8,4406580454395957.0,9.859998850392344e+20,6.398636283065975e+20
194,-761793069.737803,2787561088.3993807,1.7916056488991767,-6.783971726125589e-19,2008.9165389177622,8198.73648754778,-0.003730507110002477,-0.8076225046665636,-169935.18362681454,-13652.343051391998,-174.9064550653358,202.85613097142155,16595534.789551338,340006170.5064087,44102.05029504019,80363.647260753,-376419326995.78973,-593574098246.6781,371748706.04810816,-565140661.2340497,295746224816037.0,-9626305917211.469,-453263920947.03687,568204209427.6692,-2.9687609998846735e+18,-6.84995588109058e+18,1212184605178162.0,3195625446653800.0,-1.576123327781939e+20,2.714814265420653e+21
195,-607864150.4560986,2954591674.9239564,1.7916211711787768,3.112792977152795e-19,1943.4166110633716,8172.281864812237,-0.06644928060230129,-0.7576661086818289,-318077.66823184857,313731.16921017657,5.366143909827672,53.39069749054261,43534313.85009557,918582072.0331657,528213.1102965551,23256.167595502997,839823754107.3961,-411598639006.1805,-479480538.37974983,-1235774909.4778621,-984738338461571.5,-91877046674540.12,-1172679100189.9578,-765985606688.2113,2.1677516317316987e+18,-5.818040472613723e+18,1548223052932692.2,-582746134040001.8,-2.5809029878764405e+21,-2.300970828489498e+20
196,-365194201.78131986,1675725439.1325355,1.1956939592930265,-4.079043024849758e-20,1249.8296908805949,5565.544547014581,0.011646340861533577,-0.5012217134300594,-111552.80870272087,63890.80536678782,70.68363362783239,82.66160291864149,58069446.56100449,172950587.68272296,-74673.46921960072,-306057.3655220883,-838346555635.0201,-602408119584.9597,304713879.2559443,-707864424.415869,-422027230524551.2,46130566908051.06,766309447190.847,-1906954666700.2695,-2.3647898525561037e+18,-3.7738338604222234e+18,-153417238243196.72,351308753852567.75,-2.1320782391902551e+21,2.6598383926701877e+21
197,-414509122.6070827,1689225874.9198134,1.1956628077839815,-2.7215791654765234e-19,1304.1691034600267,5615.321233202812,-0.003441889439916373,-0.5399689073442641,-153980.1567991481,105458.59540312669,25.139398909835467,120.10302710291307,-126141300.52552573,174597772.79947624,35176.93523498994,18579.355622964646,-823509884008.6917,-882134076474.4525,-264750009.5730141,-482692600.4919579,-130965380534266.47,-393415975478001.75,1851403615624.3276,-372058953742.2534,2.8024223891069937e+18,-2.644543501449831e+18,748836750489808.4,132257490511830.75,-3.3878200028372795e+21,1.3839789357370615e+21
198,-385695118.2233692,1691722072.8283165,1.1956463501950414,1.0767358745358484e-18,1196.721290284418,5539.0536211912695,-0.047329813267305364,-0.515411912529635,-106886.1493011124,-123171.89375147432,-117.25050627461694,87.67724713354127,146158849.8714729,572361265.1696419,382557.2035431807,158349.5413995281,-85800241256.21484,-647629371231.9839,502081161.7094894,-571468013.0194508,40771537649578.27,-722349252275383.0,318359569417.13965,959959002984.6742,3.2368762549740467e+18,1.53152928252589e+18,1420354129469333.8,854154429593335.5,-3.989853108166113e+21,-1.3349456329424993e+21
199,-444224796.53415066,1745221709.3827496,1.195650718266241,-1.0131949198195723e-18,1087.8805029300015,5557.849017411475,-0.009728946696681484,-0.4957797742359113,-140934.228964997,117638.12476528225,-26.779630045644655,59.96591365448375,224595754.12757355,622522556.6334919,158269.49764554246,-183389.47419738767,240486248742.96567,-951709719215.084,-85807829.47261456,-776318889.0335844,52537768450504.234,-618967494735598.2,-249187079362.52905,810563653019.3511,-2.7656152157748208e+17,3.6104789834755323e+18,3131075029781090.5,1326180208556853.8,-3.5269585957978107e+21,-4.789505229682889e+21
